SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
354259,6702827,Closed,currency 1,-2252,0,-2040.0,-2066.0,3420.0,0,18553.05,0.0,0.0,0.0,Consumer credit,-2066,
359076,5650673,Closed,currency 1,-2343,0,-2008.0,-2096.0,0.0,0,89100.0,0.0,0.0,0.0,Consumer credit,-2096,
354948,5617711,Active,currency 1,-951,0,541.0,,180.0,0,833760.0,33030.0,0.0,0.0,Consumer credit,-676,
452182,5246089,Closed,currency 1,-317,0,1509.0,-112.0,,0,2103547.5,0.0,0.0,0.0,Car loan,-85,
175228,5395065,Closed,currency 1,-2884,0,-2652.0,-2652.0,,0,39150.0,0.0,,0.0,Credit card,-732,
371719,5323767,Active,currency 1,-510,0,586.0,,,0,1570261.5,1011186.0,,0.0,Car loan,-20,
256524,6268159,Closed,currency 1,-1180,0,-996.0,-996.0,0.0,0,72360.0,0.0,0.0,0.0,Consumer credit,-996,
293616,5722947,Closed,currency 1,-1137,0,690.0,-973.0,0.0,0,10125000.0,,,0.0,Consumer credit,-973,
221668,5780634,Active,currency 1,-239,0,1592.0,,0.0,0,45000.0,20018.835,24981.165,0.0,Credit card,-19,
373125,5676403,Closed,currency 1,-875,0,-691.0,-691.0,0.0,0,30766.5,0.0,0.0,0.0,Consumer credit,-691,
434377,6207893,Closed,currency 1,-975,0,-245.0,-238.0,2925.045,0,76135.5,0.0,0.0,0.0,Consumer credit,-236,0.0
416260,6706045,Active,currency 1,-297,0,1529.0,,,0,256500.0,232254.0,0.0,0.0,Consumer credit,-20,
421809,5367674,Active,currency 1,-512,0,30934.0,,,0,0.0,0.0,,0.0,Credit card,-452,
416792,6811188,Closed,currency 1,-2279,0,-1976.0,-1976.0,,0,26707.5,0.0,,0.0,Consumer credit,-435,
105805,5155064,Closed,currency 1,-1709,0,12751.0,-1030.0,0.0,0,135000.0,0.0,135000.0,0.0,Credit card,-334,
305175,6568635,Closed,currency 1,-2475,0,-2110.0,-2109.0,,0,45000.0,0.0,,0.0,Consumer credit,-1775,
443058,6384921,Active,currency 1,-505,0,,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-70,
403808,6570843,Active,currency 1,-1753,0,-100.0,,,0,472500.0,453276.0,0.0,0.0,Credit card,-14,
345320,5664978,Closed,currency 1,-1428,0,-697.0,-688.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-154,
116115,5621945,Active,currency 1,-1013,0,85.0,,,0,135000.0,60390.0,,0.0,Credit card,-40,
435973,5030645,Closed,currency 1,-504,0,,-234.0,,0,378000.0,,,0.0,Consumer credit,-234,
137215,5041128,Closed,currency 1,-930,0,-200.0,-371.0,,0,477000.0,,,0.0,Consumer credit,-371,40860.0
285026,5410323,Closed,currency 1,-1266,0,-1052.0,-1172.0,,0,122568.84,0.0,,0.0,Consumer credit,-728,
290698,6720966,Active,currency 1,-2125,0,3412.0,,,0,3477753.0,,,0.0,Mortgage,-36,
312542,5182728,Closed,currency 1,-1415,0,-1103.0,-1103.0,4.5,0,32049.0,,,0.0,Consumer credit,-1098,
113457,6060026,Active,currency 1,-977,0,148.0,,,0,436500.0,82634.715,,0.0,Consumer credit,-30,
199809,5488810,Active,currency 1,-1699,0,998.0,,0.0,0,0.0,-241.11,241.11,0.0,Credit card,-604,
208916,6220931,Active,currency 1,-560,0,1266.0,,,0,1125000.0,913194.0,0.0,0.0,Consumer credit,-10,
135112,5701898,Closed,currency 1,-386,0,-83.0,-82.0,0.0,0,2414164.5,,,0.0,Consumer credit,-82,0.0
331395,5678800,Active,currency 1,-97,0,450.0,,0.0,0,139500.0,127003.5,0.0,0.0,Consumer credit,-31,0.0
370927,5781914,Closed,currency 1,-2660,0,-1564.0,-1564.0,,0,247500.0,0.0,0.0,0.0,Consumer credit,-881,
401035,6810427,Closed,currency 1,-2430,0,-1860.0,-1220.0,,0,136125.0,,,0.0,Consumer credit,-1217,0.0
448336,6786064,Closed,currency 1,-128,0,-93.0,-93.0,0.0,0,86850.0,0.0,0.0,0.0,Consumer credit,-88,
421611,6427840,Active,currency 1,-1752,0,74.0,,,0,720000.0,24781.5,0.0,0.0,Consumer credit,-5,
376493,6021855,Active,currency 1,-1668,0,-916.0,,,0,0.0,0.0,0.0,0.0,Credit card,-24,0.0
170856,5584382,Active,currency 1,-498,0,659.0,,,0,112500.0,112581.0,0.0,0.0,Credit card,-31,
448492,5347313,Closed,currency 1,-1151,0,-896.0,-896.0,,0,225000.0,0.0,,0.0,Consumer credit,-872,
331594,5337390,Active,currency 1,-1350,0,,,,0,42750.0,0.0,,0.0,Credit card,-794,
146540,6138486,Closed,currency 1,-1984,0,-888.0,-1305.0,,0,450000.0,,,0.0,Consumer credit,-1303,40428.0
402130,5872293,Closed,currency 1,-1451,0,-720.0,-718.0,,0,141588.0,0.0,0.0,0.0,Consumer credit,-718,4495.005
325687,6428525,Active,currency 1,-2030,0,-1757.0,,,0,53541.0,0.0,,0.0,Consumer credit,-512,
422539,5038284,Closed,currency 1,-1257,0,-860.0,-889.0,,0,82709.64,0.0,,0.0,Consumer credit,-784,
370241,6207303,Closed,currency 1,-755,0,-572.0,-572.0,2698.245,0,15606.0,0.0,0.0,0.0,Consumer credit,-572,0.0
291393,6576288,Active,currency 1,-829,0,997.0,,0.0,0,524250.0,,,0.0,Consumer credit,-87,8737.515
111448,5010317,Closed,currency 1,-1387,0,-760.0,-759.0,,0,144000.0,0.0,,0.0,Credit card,-754,
409849,6080440,Active,currency 1,-378,0,27325.0,,0.0,0,450000.0,448345.215,1382.175,0.0,Credit card,-13,
452142,5229535,Closed,currency 1,-2517,0,-1785.0,-1785.0,,0,654633.0,0.0,,0.0,Consumer credit,-1785,0.0
379842,6689831,Active,currency 1,-63,0,303.0,,0.0,0,131305.5,122899.5,0.0,0.0,Consumer credit,-32,0.0
311933,5914933,Active,currency 1,-536,0,,,,0,90000.0,,,0.0,Credit card,-535,0.0
161366,6169633,Active,currency 1,-346,0,,,,0,90000.0,92790.0,,0.0,Credit card,-5,9724.5
331732,5490297,Active,currency 1,-1088,0,9804.0,,0.0,0,202500.0,,,0.0,Credit card,-1088,9750.015
148380,6387794,Closed,currency 1,-344,0,-181.0,-181.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-181,
284873,5950556,Closed,currency 1,-354,0,-354.0,-354.0,0.0,0,60196.5,0.0,60196.5,0.0,Credit card,-354,
274195,6617357,Closed,currency 1,-615,0,-432.0,-462.0,0.0,0,40005.0,0.0,0.0,0.0,Consumer credit,-457,
426248,6008430,Closed,currency 1,-1797,0,-1431.0,-1431.0,0.0,0,168003.0,0.0,0.0,0.0,Consumer credit,-1431,
232816,5595665,Closed,currency 1,-1032,0,-484.0,-480.0,,0,298350.0,0.0,0.0,0.0,Consumer credit,-468,
179019,6267592,Active,currency 1,-1208,0,619.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-629,
378738,6557939,Closed,currency 1,-1308,0,-881.0,-881.0,,0,36360.0,0.0,0.0,0.0,Consumer credit,-881,
240300,6325542,Closed,currency 1,-1946,0,-1400.0,-1443.0,,0,405000.0,0.0,0.0,0.0,Consumer credit,-323,0.0
240307,6197698,Active,currency 1,-455,0,927.0,,,0,247500.0,71104.5,0.0,0.0,Credit card,-26,
145207,5350092,Active,currency 1,-787,0,1039.0,,,0,675000.0,474750.0,0.0,0.0,Consumer credit,-19,14040.0
274519,6101114,Active,currency 1,-733,0,1062.0,,,0,900000.0,583636.5,0.0,0.0,Consumer credit,-7,
130364,5262156,Closed,currency 1,-1310,0,,-279.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-278,
247538,5558179,Closed,currency 1,-968,0,-784.0,-846.0,,0,114718.5,0.0,,0.0,Consumer credit,-841,
443970,5860885,Sold,currency 1,-2102,0,-1797.0,-255.0,4185.0,0,34114.68,0.0,0.0,0.0,Consumer credit,-251,
120845,5440489,Closed,currency 1,-871,0,-435.0,-435.0,,0,225000.0,0.0,,0.0,Consumer credit,-409,
352639,6134860,Active,currency 1,-526,0,30933.0,,,0,450000.0,405616.5,0.0,0.0,Credit card,-17,0.0
297459,5870910,Closed,currency 1,-723,0,-358.0,-358.0,0.0,0,146902.5,0.0,0.0,0.0,Consumer credit,-355,
244413,6473747,Closed,currency 1,-1120,0,-755.0,-696.0,,0,34875.0,,,0.0,Consumer credit,-693,
330855,6309627,Closed,currency 1,-1499,0,327.0,-1045.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-541,
231743,5734384,Active,currency 1,-393,0,704.0,,0.0,0,900000.0,,,0.0,Consumer credit,-58,
146942,5488709,Closed,currency 1,-344,0,21.0,-9.0,0.0,0,98910.0,0.0,0.0,0.0,Consumer credit,-9,
404195,5860301,Closed,currency 1,-2116,0,-2014.0,-2014.0,,0,28597.5,,,0.0,Consumer credit,-2010,
262212,5189101,Closed,currency 1,-437,0,,-294.0,0.0,0,36000.0,0.0,0.0,0.0,Credit card,-289,
199508,5192045,Active,currency 1,-48,0,1413.0,,,0,835380.0,,,0.0,Consumer credit,-10,
352554,5913991,Closed,currency 1,-904,0,-540.0,-2.0,,0,112500.0,0.0,,0.0,Consumer credit,-1,
239864,6456546,Active,currency 1,-187,0,,,,0,922500.0,880056.0,,0.0,Consumer credit,-35,
377929,5847362,Active,currency 1,-1547,0,279.0,,0.0,0,459000.0,,,0.0,Consumer credit,-25,
307479,5580484,Active,currency 1,-272,0,1579.0,,0.0,0,76500.0,0.0,76500.0,0.0,Credit card,-50,0.0
390435,6071919,Closed,currency 1,-526,0,-526.0,-135.0,,0,405000.0,0.0,0.0,0.0,Credit card,-132,
417548,5415927,Active,currency 1,-648,0,1179.0,,,0,103500.0,40520.79,62979.21,0.0,Credit card,-61,9427.5
291762,5898950,Active,currency 1,-488,0,886.0,,,0,225000.0,213957.0,0.0,0.0,Credit card,-23,25200.0
377229,6037971,Active,currency 1,-651,0,,,0.0,0,81000.0,63193.5,0.0,0.0,Credit card,-24,
259376,6562417,Closed,currency 1,-760,0,-122.0,-122.0,14749.92,0,361971.0,0.0,0.0,0.0,Consumer credit,-117,
135980,5883738,Closed,currency 1,-692,0,39.0,-204.0,,0,900000.0,0.0,,0.0,Consumer credit,-193,49500.0
291542,6273659,Active,currency 1,-172,0,,,,0,112500.0,0.0,,0.0,Credit card,-172,0.0
279294,5327285,Active,currency 1,-654,0,443.0,,5891.85,0,135000.0,129924.36,5075.64,0.0,Credit card,-9,
320185,6228134,Closed,currency 1,-2324,0,-1207.0,-1695.0,0.0,0,180000.0,0.0,0.0,0.0,Credit card,-1695,
305801,5031799,Closed,currency 1,-917,0,-550.0,-550.0,0.0,0,666000.0,0.0,0.0,0.0,Consumer credit,-544,
212572,5643774,Closed,currency 1,-911,0,-714.0,-714.0,0.0,0,75672.63,0.0,0.0,0.0,Consumer credit,-714,
133561,5479693,Closed,currency 1,-1168,0,-802.0,-1019.0,,0,80955.0,0.0,0.0,0.0,Consumer credit,-1019,
395848,5496211,Active,currency 1,-180,0,126.0,,,0,36900.0,20043.0,,0.0,Consumer credit,-22,
145356,6244537,Closed,currency 1,-505,0,-140.0,-429.0,,0,450000.0,,,0.0,Consumer credit,-429,
331331,6643428,Closed,currency 1,-509,0,587.0,-190.0,,0,363739.5,,,0.0,Consumer credit,-186,0.0
311592,5432784,Closed,currency 1,-1454,0,-1088.0,-1088.0,,0,362434.5,0.0,0.0,0.0,Consumer credit,-1088,
203436,5025164,Closed,currency 1,-565,0,562.0,-502.0,,0,554208.3,0.0,,0.0,Consumer credit,-499,
322184,6683017,Closed,currency 1,-492,0,-370.0,-370.0,0.0,0,24279.21,0.0,0.0,0.0,Consumer credit,-366,
301300,6506903,Closed,currency 1,-1063,0,825.0,-348.0,0.0,0,4500000.0,,,0.0,Mortgage,-348,
249678,6077534,Active,currency 1,-332,0,764.0,,,0,573979.5,455841.0,0.0,0.0,Consumer credit,-19,
130124,5756834,Closed,currency 1,-702,0,-398.0,-428.0,,0,67279.5,0.0,,0.0,Consumer credit,-425,
422457,6431070,Active,currency 1,-238,0,1286.0,,,0,0.0,0.0,0.0,0.0,Credit card,-8,
208885,6456796,Closed,currency 1,-2301,0,-2118.0,-2118.0,3880.755,0,22725.0,0.0,0.0,0.0,Consumer credit,-2116,
377584,5202048,Closed,currency 1,-1527,0,-1344.0,-1344.0,,0,115632.0,0.0,,0.0,Consumer credit,-1061,
445275,5343505,Closed,currency 1,-2627,0,-800.0,-818.0,,0,1125000.0,0.0,0.0,0.0,Consumer credit,-129,0.0
185823,5548800,Closed,currency 1,-1332,0,-1208.0,-1196.0,,0,22815.0,0.0,0.0,0.0,Consumer credit,-940,3771.0
290795,5370598,Active,currency 1,-404,0,6908.0,,,0,9315000.0,9183262.5,0.0,0.0,Mortgage,-29,
259904,6464501,Closed,currency 1,-1420,0,-1114.0,-1114.0,,0,34893.0,0.0,0.0,0.0,Consumer credit,-894,15574.32
379292,5030312,Closed,currency 1,-904,0,-539.0,-539.0,0.0,0,65677.5,0.0,0.0,0.0,Consumer credit,-539,
198204,6493576,Closed,currency 1,-2610,0,-1557.0,-1392.0,0.0,0,22500.0,-967.14,967.14,0.0,Credit card,-1392,
393840,6370159,Closed,currency 1,-2302,0,-1934.0,-1934.0,,0,120883.5,0.0,,0.0,Consumer credit,-1369,0.0
288744,6231719,Active,currency 1,-270,0,279.0,,,0,377370.0,230031.0,0.0,0.0,Consumer credit,-23,
197368,6548968,Active,currency 1,-373,0,,,,0,2659050.0,1899810.0,,0.0,Consumer credit,-126,0.0
403720,5164008,Active,currency 1,-302,0,,,0.0,0,310500.0,198472.5,112026.87,0.0,Credit card,-29,
325119,5071601,Closed,currency 1,-2453,0,,-1249.0,49735.845,0,55350.0,0.0,55350.0,0.0,Credit card,-1249,
275101,5344766,Active,currency 1,-419,0,1407.0,,,0,2250000.0,1945822.5,0.0,0.0,Consumer credit,-15,61825.5
321452,6361182,Active,currency 1,-135,0,594.0,,,0,225000.0,,,0.0,Consumer credit,-7,
117974,5336735,Closed,currency 1,-767,0,-219.0,-583.0,0.0,0,176791.5,0.0,0.0,0.0,Consumer credit,-583,
251045,5194249,Closed,currency 1,-2759,0,-2578.0,-2385.0,90.0,0,16600.5,,,0.0,Consumer credit,-2379,
266672,5184129,Closed,currency 1,-2305,0,-1758.0,-1761.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-629,
321921,6112256,Active,currency 1,-528,0,1317.0,,,0,139500.0,151933.41,,0.0,Credit card,-8,0.0
182512,6760602,Closed,currency 1,-498,0,599.0,-206.0,,0,241609.5,0.0,,0.0,Consumer credit,-199,
220091,5379183,Active,currency 1,-321,0,1054.0,,,0,112500.0,110686.5,0.0,0.0,Credit card,-32,
385508,6672490,Closed,currency 1,-1051,0,-502.0,-502.0,0.0,0,106666.605,0.0,0.0,0.0,Consumer credit,-499,
316282,6175125,Active,currency 1,-108,0,1369.0,,0.0,0,415584.0,411440.67,0.0,0.0,Consumer credit,-8,15178.5
324687,5628518,Closed,currency 1,-2709,0,-2153.0,-2457.0,,0,228280.5,0.0,0.0,0.0,Consumer credit,-2172,0.0
431558,5339840,Closed,currency 1,-1139,0,-1017.0,-1017.0,0.0,0,121500.0,,,0.0,Consumer credit,-1017,9443.25
153754,6496432,Closed,currency 1,-1172,0,-623.0,-605.0,,0,225000.0,,,0.0,Consumer credit,-598,
150782,6547498,Closed,currency 1,-306,0,-243.0,-243.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-243,
335343,6239139,Closed,currency 1,-2762,0,-2396.0,-2457.0,,0,112500.0,112500.0,0.0,0.0,Consumer credit,-2456,45328.5
118319,5469413,Closed,currency 1,-422,0,-239.0,-360.0,,0,37440.0,0.0,0.0,0.0,Consumer credit,-359,0.0
188747,5001897,Active,currency 1,-97,0,1725.0,,,0,450000.0,,,0.0,Consumer credit,-7,
211658,6122554,Closed,currency 1,-1235,0,-869.0,-1051.0,,0,113097.6,0.0,,0.0,Consumer credit,-872,
214554,6010205,Closed,currency 1,-1049,0,777.0,-183.0,,0,2895750.0,0.0,0.0,0.0,Consumer credit,-178,0.0
278860,6341103,Active,currency 1,-784,0,298.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-8,
415939,5476245,Closed,currency 1,-159,0,-37.0,-37.0,0.0,0,26347.5,0.0,0.0,0.0,Consumer credit,-37,0.0
124876,5937105,Closed,currency 1,-2678,0,-2312.0,-2311.0,,0,56497.5,0.0,,0.0,Consumer credit,-2311,0.0
167185,6637415,Closed,currency 1,-1988,0,-1653.0,-1682.0,,0,232327.8,0.0,,0.0,Consumer credit,-852,0.0
289472,5948237,Closed,currency 1,-490,0,976.0,-146.0,0.0,0,585000.0,0.0,0.0,0.0,Consumer credit,-140,
437315,5693921,Closed,currency 1,-1615,0,-1254.0,-926.0,,0,91530.0,,,0.0,Consumer credit,-923,
373065,5225327,Active,currency 1,-1276,0,1264.0,,0.0,0,135000.0,51868.395,195631.605,0.0,Credit card,-548,
173219,5974523,Closed,currency 1,-2461,0,-1760.0,-1789.0,13860.0,0,197272.62,0.0,0.0,0.0,Consumer credit,-1789,
367575,5830561,Active,currency 1,-230,0,1596.0,,,0,450000.0,424692.0,0.0,0.0,Consumer credit,-34,
169302,6704018,Active,currency 1,-306,0,30991.0,,,0,270000.0,257058.0,0.0,0.0,Credit card,-4,
248318,6499844,Closed,currency 1,-171,0,-82.0,-160.0,0.0,0,45000.0,0.0,0.0,0.0,Microloan,-157,
387902,6109548,Closed,currency 1,-862,0,-621.0,-596.0,,0,62199.0,,,0.0,Consumer credit,-589,
198864,5837803,Closed,currency 1,-1255,0,-626.0,-281.0,,0,0.0,0.0,,0.0,Credit card,-279,
300136,6468159,Closed,currency 1,-440,0,-193.0,-347.0,0.0,0,77112.0,0.0,0.0,0.0,Consumer credit,-347,
376409,6780752,Closed,currency 1,-1648,0,-552.0,-552.0,,0,1179000.0,0.0,0.0,0.0,Consumer credit,-294,0.0
344780,5578854,Closed,currency 1,-2637,0,-2317.0,-2303.0,,0,104499.0,,,0.0,Consumer credit,-2303,
180505,6456585,Closed,currency 1,-2845,0,4459.0,-1908.0,,0,1111500.0,0.0,0.0,0.0,Mortgage,-373,
303151,6808157,Closed,currency 1,-1632,0,-1409.0,-1409.0,,0,126400.5,,,0.0,Consumer credit,-1409,
211353,6093993,Closed,currency 1,-1514,0,-1109.0,-1109.0,0.0,0,127598.31,0.0,0.0,0.0,Consumer credit,-1109,
445971,6293395,Closed,currency 1,-1119,0,-387.0,-388.0,,0,550719.0,0.0,,0.0,Consumer credit,-365,42750.0
219488,6497888,Closed,currency 1,-38,0,-22.0,-33.0,,0,49500.0,0.0,0.0,0.0,Consumer credit,-29,8505.0
403001,6193326,Active,currency 1,-130,41,840.0,,,0,67500.0,8482.5,0.0,832.5,Credit card,-40,24750.0
306018,6184700,Closed,currency 1,-789,0,-728.0,-728.0,0.0,0,28021.32,0.0,0.0,0.0,Consumer credit,-725,35356.5
138992,6186969,Active,currency 1,-42,0,265.0,,,0,75913.965,75913.965,,0.0,Consumer credit,-10,
371171,5295499,Closed,currency 1,-269,0,1192.0,-178.0,,0,803659.5,0.0,0.0,0.0,Consumer credit,-52,0.0
183395,6502771,Closed,currency 1,-742,0,-384.0,-384.0,,0,97159.5,0.0,0.0,0.0,Consumer credit,-379,
376675,6585950,Closed,currency 2,-2805,0,-979.0,-2334.0,0.0,0,3835320.93,0.0,0.0,0.0,Car loan,-2332,
120649,5360402,Closed,currency 1,-2048,0,-1955.0,-1938.0,,0,28062.0,0.0,0.0,0.0,Consumer credit,-1009,0.0
413233,5184258,Closed,currency 1,-1667,0,-1333.0,-1361.0,0.0,0,139482.0,0.0,0.0,0.0,Consumer credit,-1361,
306132,5331452,Active,currency 1,-89,0,1737.0,,,0,637650.0,625500.0,0.0,0.0,Consumer credit,-9,
351788,6328474,Active,currency 1,-452,0,-7.0,,,0,270000.0,275976.0,0.0,0.0,Credit card,-5,
